Keyword,Video_Title,Video_Link,Channel_Name,Channel_Link,Total_Views,Publish_Date,Description
Poder Judicial,"
            
            Trabajadores retan al Consejo de la Judicatura y mantienen paro en el Poder Judicial
          ",https://www.youtube.com/watch?v=8hx6tRWPBxY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,7.5K views,1 month ago,Aunque el Consejo de la Judicatura Federal ordenó el regreso a las labores en el Poder Judicial o habría sanciones ...
Poder Judicial,"
            
            Se filtra dictamen de la reforma al Poder Judicial con ¡100 CAMBIOS! | Punto Medio
          ",https://www.youtube.com/watch?v=CYi-dUboazs&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,46K views,3 months ago,Este lunes de Punto Medio se debate acerca del contenido del dictamen de la Reforma al Poder Judicial. #noticiasmilenio ...
Poder Judicial,"
            
            Acaban de concretar la muerte del Poder Judicial: Sen. Pablo Guillermo Angulo
          ",https://www.youtube.com/watch?v=8dCen4UN-tU&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Senado de México.,https://www.youtube.com/@senadomexico,730 views,1 month ago,"Hace uso de la palabra el Sen. Pablo Guillermo Angulo Briceño (PRI), para pronunciarse en una moción de orden."
Poder Judicial,"
            
            Integrantes del Poder Judicial increpan a Guadalupe Taddei en Hermosillo, Sonora
          ",https://www.youtube.com/watch?v=cP0ui9xKhCs&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,1.9K views,1 month ago,"Integrantes del Poder Judicial en Sonora se manifestaron contra Guadalupe Taddei, consejera presidenta del INE, por la ..."
Poder Judicial,"
            
            Ministro Luis María Aguilar agradece apoyo de manifestantes y trabajadores del Poder Judicial
          ",https://www.youtube.com/watch?v=RIQnsrEt_0c&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Universal,https://www.youtube.com/@ElUniversalMex,105K views,1 month ago,El ministro Aguilar agradeció a trabajadores del PJ luego de sesión para votar invalidez de la reforma judicial #reformajudicial ...
Poder Judicial,"
            
            ¡Obligados al regreso! Tras 64 días de paro, trabajadores del Poder Judicial regresarán a labores
          ",https://www.youtube.com/watch?v=HLQZx_EmXJY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Heraldo de México,https://www.youtube.com/@elheraldodemexico,10K views,1 month ago,"El Consejo de la Judicatura Federal (CJF) nuevamente ordenó que se reanuden actividades en juzgados y tribunales, y que se ..."
Poder Judicial,"
            
            Firma del decreto de la reforma constitucional al Poder Judicial
          ",https://www.youtube.com/watch?v=SnsgP3HbrWg&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Andrés Manuel López Obrador,https://www.youtube.com/@lopezobrador,573K views,2 months ago,"Hoy, en este día histórico, firmé el decreto para la publicación en el Diario Oficial de la Federación de la reforma constitucional al ..."
Poder Judicial,"
            
            ¿La reforma al Poder Judicial se ha convertido en un tema de conveniencias? | Política Joven
          ",https://www.youtube.com/watch?v=v-LsGVGnwzI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,40K views,1 month ago,"Sofía Otero, Meme Yamel y Natalia Torres exponen sus posturas luego de que la Suprema Corte de Justicia de la Nación (SCJN) ..."
Poder Judicial,"
            
            #EnVivo ¬ #LosPeriodistas ¬ LA REFORMA JUDICIAL VA. LA DERECHA PIERDE LA CORTE
          ",https://www.youtube.com/watch?v=Ue2n6pKGics&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,SinEmbargo Al Aire,https://www.youtube.com/@SinEmbargoAlAire,514K views,Streamed 1 month ago,Visita www.sinembargo.mx Facebook: www.facebook.com/SinEmbargoMX Twitter: www.twitter.com/SinEmbargoMX Instagram: ...
Poder Judicial,"
            
            Implicaciones de la reforma al Poder Judicial para el combate de abusos de autoridad
          ",https://www.youtube.com/watch?v=8eqTD3cIBR8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,1K views,1 month ago,La reciente reforma al Poder Judicial genera inquietudes sobre el acceso a la justicia para personas y empresas que enfrentan ...
Poder Judicial,"
            
            Zaldívar ‘vacía el parque’ contra Nacy Juárez y el Poder Judicial: “Es una farsa”
          ",https://www.youtube.com/watch?v=g5YG_Wx94Yo&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,305K views,1 month ago,"Arturo Zaldívar no se guardó nada sobre Nancy Juárez, la jueza que busca que se baje la reforma judicial del Diario Oficial de la ..."
Poder Judicial,"
            
            ¿Cómo afectará la reforma al Poder Judicial al T-MEC? | Shorts | Zea
          ",https://www.youtube.com/shorts/hiGYFU9MwJI,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,3.7K views,2 months ago,
Poder Judicial,"
            
            Mensaje en defensa del Poder Judicial y sus trabajadores
          ",https://www.youtube.com/watch?v=agbmi-gZhg0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Miguel Carbonell,https://www.youtube.com/@MiguelCarbonellS,29K views,3 months ago,
Poder Judicial,"
            
            Consejo de la Judicatura ordena a empleados del Poder Judicial regresar a trabajar
          ",https://www.youtube.com/watch?v=Qb-2AO7RdO0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,12K views,1 month ago,"El Consejo de la Judicatura Federal emitió una circular tras una sesión ordinaria, ordenando a todos los trabajadores del Poder ..."
Poder Judicial,"
            
            CONTROVERSIA POR EL PODER JUDICIAL | Estados Unidos y Canadá reaccionan respecto a la reforma
          ",https://www.youtube.com/watch?v=8JG7lcJ15AI&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,21K views,3 months ago,Los trabajadores del Poder Judicial sostienen una huelga por su inconformidad con las medidas que buscan implementar con ...
Poder Judicial,"
            
            Noroña justifica 'supremacía constitucional': ""El Poder Judicial no tiene esa facultad""
          ",https://www.youtube.com/watch?v=-5sfMxZoP1w&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,11K views,1 month ago,"Gerardo Fernández Noroña, presidente de la Mesa Directiva del Senado, se pronunció por la llamada iniciativa de la supremacía ..."
Poder Judicial,"
            
            ""No rompas más al poder judicial”: Manifestantes bailan contra la reforma judicial #shorts
          ",https://www.youtube.com/shorts/ISCFI0Gbf_w,El Universal,https://www.youtube.com/@ElUniversalMex,17K views,3 months ago,"El poder judicial no va a caer, no va a caer”, entonan cientos de trabajadores en contra de la reforma judicial #ReformaJudicial ..."
Poder Judicial,"
            
            ¿Se puede FRENAR la REFORMA al Poder JUDICIAL?
          ",https://www.youtube.com/watch?v=PYNxlALV7f4&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MVS Noticias,https://www.youtube.com/@MVSNoticiasOficial,15K views,2 months ago,"En esta entrevista Hamlet Almaguer, analizó la reciente decisión de la Suprema Corte de Justicia de la Nación (SCJN) de revisar ..."
Poder Judicial,"
            
            ONU ESCUCHA A JUECES MEXICANOS | La situación que enfrenta el Poder Judicial genera reacciones
          ",https://www.youtube.com/watch?v=D-uXqMDIQ7Q&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Azteca Noticias,https://www.youtube.com/@aztecanoticias,8.7K views,2 months ago,"Durante las primeras horas de este martes, una comisión especial de la Asociación Nacional de Magistrados de Circuito y ..."
Poder Judicial,"
            
            El ABC del Plan C de AMLO al Poder Judicial
          ",https://www.youtube.com/watch?v=FxQ0xXzA8Ks&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,SinEmbargo Al Aire,https://www.youtube.com/@SinEmbargoAlAire,45K views,5 months ago,Cuáles son los cambios más significativos de la propuesta de reforma Constitucional que el Presidente Andrés Manuel López ...
Poder Judicial,"
            
            Amenazas de paro en el Poder Judicial: pros y contras
          ",https://www.youtube.com/watch?v=Ww67iOvLmq0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,62K views,3 months ago,"María Molina, Israel Zamora y Hamlet García discuten las recientes amenazas de paro laboral en el Poder Judicial, abordando ..."
Poder Judicial,"
            
            Reforma al Poder Judicial nos va a regresar al México de antes del 2000: Ruiz-Healy
          ",https://www.youtube.com/watch?v=lqrzR18c0Kc&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,62K views,3 months ago,"El presidente Andrés Manuel López Obrador (AMLO) 'celebró' el paro en el Poder Judicial, con el argumento de que sólo así ..."
Poder Judicial,"
            
            AMLO aprovecha último informe para tundir al Poder Judicial
          ",https://www.youtube.com/watch?v=6GqbO-skRWM&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,31K views,3 months ago,"López Obrador volvió a tocar el tema sobre la reforma judicial durante su sexto informe de gobierno. A mano alzada, pidió a sus ..."
Poder Judicial,"
            
            Jueces se manifestaron frente a San Lázaro en contra de la Reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=m6GHgoYw8-M&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Heraldo de México,https://www.youtube.com/@elheraldodemexico,20K views,4 months ago,"Jueces, magistrados y trabajadores del Poder Judicial alzan la voz contra la reforma propuesta por AMLO, defendiendo la ..."
Poder Judicial,"
            
            ¿Qué sigue después de la aprobación de la reforma al Poder Judicial?
          ",https://www.youtube.com/watch?v=i8VduO8ba_0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Radio,https://www.youtube.com/@ImagenRadioLive,7K views,2 months ago,"En entrevista con la magistrada Emilia Molina, Presidente de la Asociación Mexicana de Juzgadores, habla sobre cómo fue ..."
Poder Judicial,"
            
            Se avecina una transformación completa del Poder Judicial y del ejercicio de la abogacía.
          ",https://www.youtube.com/shorts/leysYsHTIAU,Miguel Carbonell,https://www.youtube.com/@MiguelCarbonellS,19K views,3 months ago,
Keyword,Video_Title,Video_Link,Channel_Name,Channel_Link,Total_Views,Publish_Date,Description
Poder Judicial,"
            
            Gobierno Federal explica en detalle la reforma al Poder Judicial de la Federación
          ",https://www.youtube.com/watch?v=Ko_AsnqZZlU&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,79K views,9 months ago,"El Gobierno Federal proporciona un exhaustivo desglose de las implicaciones de la reforma al Poder Judicial de la Federación, ..."
Poder Judicial,"
            
            ¡Ya la aprobaron! ¿En qué consiste la Reforma al Poder Judicial? | Te lo explicamos
          ",https://www.youtube.com/watch?v=b1YmoHDRdwQ&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,El Heraldo de México,https://www.youtube.com/@elheraldodemexico,64K views,2 months ago,"Ya la aprobaron! ¿En qué consiste la Reforma al Poder Judicial? | Te lo explicamos Luego de horas de discusión, el Senado ..."
Poder Judicial,"
            
            LO QUE DEBES SABER DE LA REFORMA JUDICIAL
          ",https://www.youtube.com/watch?v=PFwo3gMBboo&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,JurídicaMente,https://www.youtube.com/@CarlosLang,295K views,3 months ago,En este video te explicamos de manera clara y objetiva en qué consiste la Reforma Judicial y cómo cambiará el proceso de ...
Poder Judicial,"
            
            Trabajadores del Poder Judicial federal reanudan labores - En Punto
          ",https://www.youtube.com/watch?v=-kYIFwYW90Y&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,NMás,https://www.youtube.com/@nmas,3K views,3 weeks ago,"Trabajadores del Poder Judicial reanudaron labores en el Palacio De Justicia de San Lázaro, luego de más de 80 días de paro ..."
Poder Judicial,"
            
            ""La DESINFORMACIÓN alrededor de la Reforma al Poder Judicial""
          ",https://www.youtube.com/shorts/wKwKA3mcvxA,MILENIO,https://www.youtube.com/@milenio,129K views,4 months ago,noticiasmilenio #políticajoven #reformajudicial #poderjudicial #amlo #claudiasheinbaum Suscríbete a nuestro canal: ...
Poder Judicial,"
            
            Qué es El Poder Judicial ? Para qué sirve el poder Judicial ?
          ",https://www.youtube.com/watch?v=csg1NQUt83M&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Francisco Shibata,https://www.youtube.com/@FranciscoShibata,98K views,4 years ago,El poder judicial también conocido como sistema judicial es el sistema de tribunales que interpreta y aplica la ley en casos ...
Poder Judicial,"
            
            Reforma al Poder Judicial es posible con esta iniciativa ciudadana
          ",https://www.youtube.com/watch?v=rBUk3JU6-SA&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,55K views,2 weeks ago,"La abogada Marisol Rivas, promotora de Consulta Ciudadana, indicó que buscan pasar una iniciativa para hacer una reforma al ..."
Poder Judicial,"
            
            Ya están los perfiles al Poder Judicial, ¿qué sigue?
          ",https://www.youtube.com/watch?v=YLtPxttKDQY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Grupo Fórmula,https://www.youtube.com/@GrupoFormula-RF,4.4K views,13 days ago,"La convocatoria de aspirantes a ocupar un cargo en el Poder Judicial de la Federación, ya sea como ministros, jueces o ..."
Poder Judicial,"
            
            Ganó Claudia Sheinbaum, la reforma al Poder Judicial queda intacta | Noticias con Francisco Zea
          ",https://www.youtube.com/watch?v=Oxa7vlA1ibc&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,9.1K views,1 month ago,La defensa que la presidenta #ClaudiaSheinbaum realizó de la #ReformaJudicial obtuvo un triunfo al salir intacto el decreto tras ...
Poder Judicial,"
            
            Reforma al Poder Judicial: ¿en qué consiste? Nacho Lozano lo explica | DPC con Nacho Lozano
          ",https://www.youtube.com/watch?v=5Z9q5NpOCK0&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,328K views,3 months ago,"La Comisión de Puntos Constitucionales de la Cámara de Diputados avaló el dictamen de la reforma al #PoderJudicial, ¿qué se ..."
Poder Judicial,"
            
            14.- Constitución Española - Título Vi - Del poder judicial
          ",https://www.youtube.com/watch?v=PnKLkX5MVi8&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Paco Barbié,https://www.youtube.com/@PacoBarbie,36K views,3 months ago,"Constitución Española 1978. Título VI - Del poder judicial Publicado en: «BOE» núm. 311, de 29/12/1978. Entrada en vigor: ..."
Poder Judicial,"
            
            Estado Peruano: ¿Qué hace el Poder Judicial?
          ",https://www.youtube.com/watch?v=5hCzK9si-Qk&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Enterarse,https://www.youtube.com/@ENTERARSE,209K views,4 years ago,"El Poder Judicial, al igual que el Legislativo y el Ejecutivo, es un poder autónomo e independiente. Su función principal es la ..."
Poder Judicial,"
            
            PODER JUDICIAL. Esquema General. Derecho Constitucional. Constitución Nacional Argentina.
          ",https://www.youtube.com/watch?v=SHSByd2drEY&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Julio Alvarez,https://www.youtube.com/@DrJulioAlvarez,97K views,4 years ago,ÍNDICE: 00:49 Contenido Sección Tercera 03:42 Independencia Poder Judicial 07:17 Composición 13:01 Competencia Federal ...
Poder Judicial,"
            
            ESTRUCTURA DEL PODER JUDICIAL
          ",https://www.youtube.com/watch?v=Mja29Bvix7U&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,JurídicaMente,https://www.youtube.com/@CarlosLang,89K views,3 years ago,Conviértete en miembro de este canal para disfrutar de ventajas: ...
Poder Judicial,"
            
            SCJN no logró los 8 votos para invalidar la reforma judicial | Noticias con Nacho Lozano
          ",https://www.youtube.com/watch?v=q3JihogFWGo&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,Imagen Noticias,https://www.youtube.com/@ImagenNoticias,67K views,1 month ago,"La #SCJN no tuvo los 8 votos necesarios para invalidar parcialmente la #ReformaAlPoderJudicial. Loretta Ortiz, Yasmín Esquivel, ..."
Poder Judicial,"
            
            SCJN 'batea' proyecto del ministro Alcántara Carrancá sobre la reforma al Poder Judicial
          ",https://www.youtube.com/watch?v=a8tVrtbPV28&pp=ygUOUG9kZXIgSnVkaWNpYWw%3D,MILENIO,https://www.youtube.com/@milenio,49K views,1 month ago,"Luego de que, durante la sesión del martes 5 de noviembre, los ministros de la Suprema Corte no pudieran discutir a fondo el ..."
